Depth,Gamma,K,U,TH,MagSusc
8.99,337.705,1.778333,6.245482,1.763335,0.7569102
8.99,337.7223,1.788952,6.254951,1.757112,0.7731444
8.99,337.7654,1.799259,6.263272,1.750497,0.7901943
8.99,337.8863,1.808653,6.268166,1.742691,0.8081067
8.99,338.0072,1.818046,6.27306,1.734885,0.8263124
9.00,338.1281,1.82744,6.277955,1.727079,0.8440438
9.00,338.2488,1.836828,6.282845,1.719278,0.8604665
9.00,338.3697,1.846221,6.28774,1.711471,0.8747463
9.00,338.4905,1.855609,6.292631,1.70367,0.8859037
9.00,338.3447,1.861428,6.304045,1.693944,0.8928148
9.00,338.1989,1.867247,6.315459,1.684219,0.8952523
9.00,338.0531,1.873066,6.326873,1.674493,0.8931339
9.01,337.9073,1.878885,6.338287,1.664768,0.8865232
9.01,337.7615,1.884701,6.349694,1.655048,0.8754838
9.01,337.6157,1.89052,6.361108,1.645322,0.8601814
9.01,337.3776,1.893657,6.377431,1.633902,0.8410894
9.01,337.1087,1.895903,6.395388,1.621918,0.8190801
9.01,336.8399,1.898146,6.413334,1.609942,0.7951487
9.02,336.571,1.900391,6.431292,1.597958,0.7702619
9.02,336.3022,1.902637,6.449248,1.585974,0.7453863
9.02,336.0334,1.90488,6.467195,1.573998,0.7214886
9.02,335.3663,1.905114,6.48701,1.560998,0.6990871
9.02,334.3011,1.903336,6.508683,1.546983,0.6784093
9.02,333.2358,1.901559,6.530356,1.532968,0.6593918
9.03,332.1712,1.899782,6.552017,1.518961,0.6421177
9.03,331.1059,1.898005,6.57369,1.504946,0.6266705
9.03,330.0406,1.896227,6.595364,1.490931,0.6131333
9.03,328.7019,1.893156,6.618168,1.476437,0.6013903
9.03,326.5389,1.886195,6.644424,1.460471,0.5912778
9.03,324.3759,1.879235,6.670681,1.444504,0.5826904
9.04,322.2128,1.872274,6.696937,1.428538,0.5753129
9.04,320.0511,1.865317,6.723177,1.412581,0.5687605
9.04,317.888,1.858357,6.749434,1.396614,0.5626485
9.04,315.725,1.851396,6.77569,1.380648,0.5567374
9.04,313.0551,1.838736,6.810315,1.362146,0.5509334
9.04,310.3868,1.826083,6.84492,1.343655,0.5448489
9.04,307.717,1.813422,6.879545,1.325153,0.5380175
9.05,305.0471,1.800762,6.914171,1.306651,0.5298926
9.05,302.3789,1.788109,6.948775,1.28816,0.5199283
9.05,299.709,1.775449,6.983401,1.269658,0.5075691
9.05,296.6593,1.760728,7.012231,1.253489,0.4922304
9.05,293.4831,1.745321,7.039134,1.238095,0.4737462
9.05,290.3089,1.729924,7.06602,1.222711,0.4522097
9.06,287.1327,1.714517,7.092922,1.207317,0.4280732
9.06,283.9565,1.699111,7.119824,1.191923,0.4017889
9.06,280.7823,1.683713,7.14671,1.176539,0.3738092
9.06,277.4454,1.667942,7.164187,1.162797,0.344733
9.06,273.9478,1.651806,7.172239,1.150706,0.3153178
9.06,270.4502,1.63567,7.180291,1.138615,0.2864804
9.07,266.9547,1.619544,7.188338,1.126531,0.258952
9.07,263.4571,1.603408,7.19639,1.11444,0.2334635
9.07,259.9594,1.587272,7.204442,1.102349,0.2107464
9.07,256.36,1.570719,7.209024,1.091109,0.1913226
9.07,252.4578,1.552927,7.203219,1.082419,0.1754048
9.07,248.5533,1.535124,7.197412,1.073724,0.1624882
9.08,244.6488,1.517322,7.191603,1.065029,0.1520903
9.08,240.7467,1.499529,7.185799,1.056339,0.1437362
9.08,236.8422,1.481727,7.17999,1.047644,0.1369515
9.08,232.9377,1.463924,7.174182,1.038949,0.131182
9.08,229.5986,1.444733,7.157313,1.033317,0.1257942
9.08,226.2615,1.425553,7.140454,1.027687,0.120525
9.08,222.9224,1.406362,7.123585,1.022055,0.1151153
9.09,219.5833,1.38717,7.106716,1.016422,0.1093098
9.09,216.2462,1.367991,7.089858,1.010793,0.1028533
9.09,212.9071,1.348799,7.072989,1.00516,0.09561023
9.09,209.9645,1.328776,7.049893,1.001635,0.08780419
9.09,207.1539,1.308475,7.024726,0.9988126,0.07961296
9.09,204.3449,1.288186,6.999574,0.9959913,0.07121947
9.10,201.5343,1.267885,6.974407,0.9931684,0.0628669
9.10,198.7236,1.247585,6.94924,0.9903455,0.05479862
9.10,195.9147,1.227296,6.924088,0.9875243,0.04725799
9.10,193.3228,1.206744,6.894194,0.9861439,0.0403031
9.10,190.9498,1.185941,6.859571,0.9862058,0.03398427
9.10,188.5768,1.165138,6.824949,0.9862677,0.02834385
9.11,186.2053,1.144347,6.790348,0.9863297,0.0231292
9.11,183.8323,1.123544,6.755726,0.9863916,0.0180879
9.11,181.4593,1.102741,6.721104,0.9864536,0.01296735
9.11,179.1547,1.081494,6.685967,0.9865379,0.007537739
9.11,177.0565,1.058931,6.649313,0.9866889,0.001536667
9.11,174.9571,1.036354,6.612638,0.98684,-0.005419336
9.12,172.8576,1.013778,6.575962,0.9869911,-0.01354128
9.12,170.7594,0.9912149,6.539308,0.9871421,-0.0229826
9.12,168.66,0.9686384,6.502632,0.9872932,-0.03389661
9.12,166.5605,0.9460618,6.465956,0.9874443,-0.04643277
9.12,164.7345,0.922652,6.426182,0.9876044,-0.06073656
9.12,162.9095,0.8992562,6.386432,0.9877644,-0.07636359
9.12,161.0834,0.8758463,6.346658,0.9879244,-0.09287048
9.13,159.2573,0.8524365,6.306884,0.9880845,-0.1098142
9.13,157.4323,0.8290406,6.267134,0.9882444,-0.1267516
9.13,155.6062,0.8056309,6.22736,0.9884045,-0.1432199
9.13,153.9923,0.7832564,6.178881,0.9885712,-0.1586953
9.13,152.4489,0.7612265,6.127505,0.9887401,-0.1729991
9.13,150.9065,0.7392098,6.07616,0.9889089,-0.1860984
9.14,149.3631,0.7171799,6.024785,0.9890777,-0.1980512
9.14,147.8198,0.69515,5.973409,0.9892467,-0.2089158
9.14,146.2764,0.6731201,5.922033,0.9894156,-0.2187503
9.14,144.6633,0.6521879,5.86436,0.9895889,-0.2279077
9.14,142.9785,0.6323271,5.800329,0.9897667,-0.2367397
9.14,141.2937,0.6124663,5.736298,0.9899445,-0.2455968
9.15,139.6099,0.5926173,5.672305,0.9901221,-0.2545517
9.15,137.9251,0.5727565,5.608274,0.9902999,-0.263677
9.15,136.2403,0.5528957,5.544242,0.9904778,-0.2730456
9.15,134.5144,0.5338338,5.476478,0.9906556,-0.2825576
9.15,132.6666,0.5171745,5.397576,0.9908333,-0.2919949
9.15,130.8177,0.5005053,5.318628,0.991011,-0.3009568
9.16,128.9688,0.4838361,5.23968,0.9911888,-0.3089316
9.16,127.121,0.4671769,5.160779,0.9913665,-0.3153705
9.16,125.2721,0.4505077,5.081831,0.9915443,-0.3197249
9.16,123.4232,0.4338385,5.002882,0.9917221,-0.3214466
9.16,121.2732,0.4203551,4.914435,0.9918955,-0.3199883
9.16,119.1245,0.4068798,4.826041,0.9920687,-0.3153574
9.16,116.9745,0.3933964,4.737594,0.9922421,-0.3076773
9.17,114.8245,0.3799131,4.649147,0.9924154,-0.297186
9.17,112.6745,0.3664297,4.5607,0.9925888,-0.2841213
9.17,110.5258,0.3529544,4.472306,0.9927621,-0.268752
9.17,108.4447,0.3418633,4.380816,0.9929255,-0.2514374
9.17,106.3865,0.3315683,4.288315,0.9930855,-0.2327595
9.17,104.3295,0.3212795,4.195868,0.9932455,-0.2133795
9.18,102.2713,0.3109846,4.103366,0.9934055,-0.1939743
9.18,100.2131,0.3006896,4.010864,0.9935656,-0.1752209
9.18,98.15485,0.2903946,3.918362,0.9937257,-0.1577965
9.18,96.14366,0.2812748,3.827749,0.9938767,-0.1421007
9.18,94.17704,0.2733179,3.738914,0.9940189,-0.1283024
9.18,92.21043,0.265361,3.650079,0.9941611,-0.1163408
9.19,90.24498,0.2574089,3.561296,0.9943032,-0.1060269
9.19,88.27837,0.249452,3.472461,0.9944454,-0.09717142
9.19,86.31174,0.2414951,3.383626,0.9945877,-0.08958548
9.19,84.39626,0.2339054,3.29726,0.9947255,-0.08296885
9.19,82.63493,0.2274194,3.21834,0.9948499,-0.07697365
9.19,80.87256,0.2209295,3.139373,0.9949744,-0.07122055
9.20,79.11019,0.2144396,3.060405,0.9950988,-0.06558774
9.20,77.34782,0.2079497,2.981438,0.9952233,-0.06003949
9.20,75.5865,0.2014637,2.902518,0.9953477,-0.05453994
9.20,73.82413,0.1949738,2.823551,0.9954723,-0.04916859
9.20,72.26583,0.1897503,2.756855,0.9955789,-0.04411982
9.20,70.70847,0.18453,2.690198,0.9956855,-0.03984462
9.20,69.15018,0.1793065,2.623502,0.9957922,-0.03679371
9.21,67.59189,0.1740831,2.556807,0.9958989,-0.03541806
9.21,66.03359,0.1688596,2.490111,0.9960055,-0.03616869
9.21,64.47623,0.1636392,2.423454,0.9961122,-0.03950188
9.21,63.18997,0.1592599,2.368913,0.9962055,-0.0458895
9.21,61.99425,0.1551615,2.318416,0.9962944,-0.05528812
9.21,60.79924,0.1510655,2.267949,0.9963832,-0.06742494
9.22,59.60352,0.1469671,2.217453,0.9964721,-0.08185586
9.22,58.40779,0.1428687,2.166956,0.9965611,-0.09813647
9.22,57.21207,0.1387703,2.116459,0.9966499,-0.1158225
9.22,56.22076,0.1352144,2.07206,0.9967321,-0.1343413
9.22,55.43245,0.1321961,2.033698,0.9968077,-0.1531204
9.22,54.64414,0.1291779,1.995337,0.9968833,-0.1715873
9.23,53.85583,0.1261596,1.956975,0.9969589,-0.1891851
9.23,53.06799,0.1231431,1.918636,0.9970344,-0.205357
9.23,52.27967,0.1201249,1.880274,0.9971099,-0.2195465
9.23,51.5201,0.1173658,1.843934,0.9971833,-0.2314546
9.23,50.84701,0.1153845,1.813668,0.99725,-0.2409829
9.23,50.17351,0.1134019,1.783383,0.9973166,-0.2483758
9.24,49.50002,0.1114194,1.753099,0.9973833,-0.253776
9.24,48.82652,0.1094368,1.722814,0.99745,-0.2572919
9.24,48.15343,0.1074555,1.692548,0.9975166,-0.259032
9.24,47.47993,0.1054729,1.662263,0.9975833,-0.2591045
9.24,46.93093,0.1042459,1.637248,0.9976455,-0.2576181
9.24,46.38226,0.1030197,1.612248,0.9977077,-0.2546493
9.24,45.83325,0.1017927,1.587234,0.9977699,-0.2503213
9.25,45.28425,0.1005657,1.562219,0.9978321,-0.2448031
9.25,44.73524,0.09933875,1.537204,0.9978943,-0.2382642
9.25,44.18657,0.0981125,1.512204,0.9979565,-0.2308165
9.25,43.79827,0.09727582,1.491326,0.9980121,-0.2224005
9.25,43.46347,0.09656903,1.471825,0.9980655,-0.213161
9.25,43.12886,0.09586266,1.452336,0.9981188,-0.2033619
9.26,42.79405,0.09515586,1.432835,0.9981722,-0.1934195
9.26,42.45924,0.09444907,1.413335,0.9982256,-0.1837503
9.26,42.12443,0.09374228,1.393834,0.998279,-0.1747711
9.26,41.85246,0.09321148,1.37724,0.9983256,-0.1669141
9.26,41.64291,0.09285584,1.363531,0.9983656,-0.1605193
9.26,41.43337,0.0925002,1.349822,0.9984056,-0.1558338
9.27,41.22383,0.09214456,1.336113,0.9984456,-0.1527838
9.27,41.01442,0.09178914,1.322412,0.9984856,-0.151295
9.27,40.80487,0.0914335,1.308703,0.9985256,-0.1512936
9.27,40.60218,0.09109678,1.295756,0.9985634,-0.1526033
9.27,40.42011,0.0908169,1.285098,0.9985945,-0.1549119
9.27,40.23793,0.09053686,1.274434,0.9986256,-0.1576022
9.28,40.05575,0.0902568,1.26377,0.9986567,-0.1600971
9.28,39.87357,0.08997676,1.253106,0.9986878,-0.1618333
9.28,39.6915,0.08969688,1.242448,0.9987189,-0.1622475
9.28,39.50932,0.08941683,1.231784,0.99875,-0.1608228
9.28,39.24943,0.08921235,1.224165,0.9987723,-0.1570884
9.28,38.98969,0.089008,1.21655,0.9987944,-0.1512161
9.28,38.7298,0.08880351,1.208931,0.9988167,-0.1435106
9.29,38.46991,0.08859903,1.201312,0.9988389,-0.1344097
9.29,38.21002,0.08839455,1.193693,0.9988611,-0.1243511
9.29,37.95029,0.08819019,1.186078,0.9988833,-0.1138235
9.29,37.68028,0.08807901,1.178885,0.9988989,-0.1034679
9.29,37.4069,0.08799898,1.171835,0.9989122,-0.09384462
9.29,37.13352,0.08791895,1.164784,0.9989256,-0.08542988
9.30,36.8603,0.08783897,1.157738,0.9989389,-0.0785306
9.30,36.58691,0.08775894,1.150687,0.9989522,-0.07345336
9.30,36.31353,0.0876789,1.143636,0.9989656,-0.07050499
9.30,36.01432,0.08763004,1.135637,0.9989767,-0.06967094
9.30,35.68895,0.08761225,1.12668,0.9989856,-0.07067113
9.30,35.36359,0.08759446,1.117723,0.9989945,-0.07295937
9.31,35.03822,0.08757666,1.108766,0.9990034,-0.07589421
9.31,34.71304,0.08755888,1.099815,0.9990122,-0.07883418
9.31,34.38768,0.08754108,1.090858,0.9990211,-0.08113825
9.31,34.01781,0.0875333,1.081043,0.99903,-0.08220561
9.31,33.51496,0.08755551,1.068667,0.9990389,-0.08156227
9.31,33.0118,0.08757772,1.056283,0.9990478,-0.07907332
9.32,32.50865,0.08759994,1.043899,0.9990567,-0.07485977
9.32,32.00549,0.08762216,1.031515,0.9990656,-0.0691279
9.32,31.50264,0.08764436,1.019138,0.9990745,-0.06208404
9.32,30.99949,0.08766658,1.006754,0.9990834,-0.05406713
9.32,30.5154,0.08767546,0.9894233,0.9990968,-0.04554932
9.32,30.03131,0.08768435,0.9720922,0.99911,-0.03719321
9.32,29.54751,0.08769323,0.9547713,0.9991234,-0.02966656
9.33,29.06343,0.08770211,0.9374402,0.9991367,-0.02364227
9.33,28.57934,0.087711,0.9201091,0.99915,-0.01979352
9.33,28.09554,0.08771988,0.9027883,0.9991634,-0.01873691
9.33,27.62572,0.08771876,0.8817431,0.9991801,-0.02091918
9.33,27.16066,0.08771431,0.8594581,0.9991978,-0.02627574
9.33,26.6956,0.08770987,0.837173,0.9992156,-0.03454473
9.34,26.23082,0.08770542,0.8149012,0.9992334,-0.04538495
9.34,25.76575,0.08770097,0.7926161,0.9992512,-0.05845538
9.34,25.30069,0.08769652,0.770331,0.9992689,-0.07341482
9.34,24.8838,0.0876854,0.7455844,0.9992889,-0.08982687
9.34,24.51452,0.08766761,0.7183496,0.9993111,-0.1072446
9.34,24.14524,0.08764983,0.6911148,0.9993334,-0.1252106
9.35,23.77595,0.08763205,0.6638801,0.9993556,-0.1429895
9.35,23.40689,0.08761428,0.6366615,0.9993778,-0.1598458
9.35,23.03761,0.08759649,0.6094268,0.9994,-0.1750448
9.35,22.69229,0.08755089,0.5821919,0.9994233,-0.1881068
9.35,22.41875,0.08742199,0.5549566,0.99945,-0.1986908
9.35,22.14536,0.08729316,0.5277376,0.9994767,-0.2066142
9.36,21.87182,0.08716426,0.5005024,0.9995034,-0.2116521
9.36,21.59828,0.08703536,0.4732671,0.99953,-0.2135648
9.36,21.3249,0.08690653,0.4460481,0.9995567,-0.2121133
9.36,21.05135,0.08677763,0.4188129,0.9995834,-0.2070634
9.36,20.92141,0.08666206,0.3965295,0.9996056,-0.1981865
9.36,20.79148,0.0865465,0.3742461,0.9996278,-0.1858091
9.36,20.66162,0.086431,0.3519759,0.99965,-0.1704027
9.37,20.53168,0.08631543,0.3296925,0.9996722,-0.1525834
9.37,20.40174,0.08619986,0.3074091,0.9996945,-0.1329674
9.37,20.27188,0.08608436,0.285139,0.9997167,-0.1121445
9.37,20.22397,0.08597878,0.2665667,0.9997356,-0.09062498
9.37,20.20345,0.08587654,0.2492334,0.9997534,-0.06900457
9.37,20.18293,0.0857743,0.2319002,0.9997712,-0.04794749
9.38,20.16242,0.08567212,0.2145772,0.9997889,-0.02823803
9.38,20.1419,0.08556988,0.197244,0.9998067,-0.01065994
9.38,20.12138,0.08546764,0.1799107,0.9998245,0.004002522
9.38,20.09207,0.08537213,0.1650645,0.9998401,0.01524284
9.38,20.05394,0.08528323,0.1526847,0.9998534,0.02284421
9.38,20.01581,0.08519433,0.140305,0.9998667,0.02687925
9.39,19.97768,0.08510544,0.1279252,0.9998801,0.02751196
9.39,19.93957,0.0850166,0.1155528,0.9998934,0.02490632
9.39,19.90144,0.0849277,0.103173,0.9999067,0.01922625
9.39,19.86373,0.08484215,0.09203264,0.9999189,0.01067837
9.39,19.82725,0.08476658,0.08460467,0.9999278,-0.000436342
9.39,19.7908,0.08469106,0.07718114,0.9999367,-0.01357694
9.40,19.75433,0.0846155,0.06975317,0.9999456,-0.02808787
9.40,19.71786,0.08453993,0.06232521,0.9999545,-0.04327482
9.40,19.6814,0.08446442,0.05490167,0.9999633,-0.05844349
9.40,19.64493,0.08438886,0.0474737,0.9999722,-0.07304463
9.40,19.59209,0.08432663,0.04499756,0.9999767,-0.08667352
9.40,19.53926,0.08426441,0.04252141,0.9999811,-0.099108
9.40,19.48645,0.08420222,0.04004674,0.9999856,-0.1101008
9.41,19.43361,0.08414,0.03757059,0.99999,-0.1193796
9.41,19.38077,0.08407777,0.03509445,0.9999945,-0.1266719
9.41,19.32797,0.08401558,0.03261977,0.9999989,-0.1317454
9.41,19.23815,0.08400001,0.032,1,-0.1344879
9.41,19.13599,0.08400001,0.032,1,-0.1350168
9.41,19.03382,0.08400001,0.032,1,-0.1335569
9.42,18.93172,0.08400001,0.032,1,-0.1304244
9.42,18.82956,0.08400001,0.032,1,-0.1259351
9.42,18.7274,0.08400001,0.032,1,-0.1204052
9.42,18.59101,0.08400001,0.032,1,-0.1140594
9.42,18.42057,0.08400001,0.032,1,-0.1071728
9.42,18.25004,0.08400001,0.032,1,-0.1000706
9.43,18.0795,0.08400001,0.032,1,-0.09310067
9.43,17.90907,0.08400001,0.032,1,-0.08661079
9.43,17.73853,0.08400001,0.032,1,-0.08094862
9.43,17.57793,0.08400001,0.032,1,-0.07634699
9.43,17.44707,0.08400001,0.032,1,-0.07293939
9.43,17.31629,0.08400001,0.032,1,-0.07067691
9.44,17.18543,0.08400001,0.032,1,-0.0695364
9.44,17.05457,0.08400001,0.032,1,-0.06950335
9.44,16.9238,0.08400001,0.032,1,-0.07056319
9.44,16.79294,0.08400001,0.032,1,-0.07267623
9.44,16.72083,0.08381333,0.03192889,1,-0.07577768
9.44,16.64872,0.08362665,0.03185777,1,-0.07975779
9.44,16.57666,0.08344009,0.0317867,1,-0.08445787
9.45,16.50455,0.08325341,0.03171559,1,-0.08967039
9.45,16.43244,0.08306674,0.03164447,1,-0.09518766
9.45,16.36033,0.08288006,0.03157336,1,-0.1008326
9.45,16.30954,0.08255351,0.03144896,1,-0.1065191
9.45,16.26582,0.0821801,0.03130671,1,-0.1121098
9.45,16.22209,0.0818067,0.03116446,1,-0.1174569
9.46,16.17839,0.08143351,0.03102229,1,-0.1224334
9.46,16.13466,0.0810601,0.03088004,1,-0.1269124
9.46,16.09094,0.0806867,0.03073779,1,-0.130767
9.46,16.06215,0.08031553,0.03059555,1,-0.1338928
9.46,16.04827,0.07994681,0.03045339,1,-0.1362829
9.46,16.03438,0.07957787,0.03031114,1,-0.1380288
9.47,16.02049,0.07920893,0.0301689,1,-0.139125
9.47,16.00661,0.07884021,0.03002675,1,-0.1395663
9.47,15.99273,0.07847127,0.0298845,1,-0.1393475
9.47,15.99938,0.07810344,0.02974226,1,-0.138489
9.47,16.06755,0.07773894,0.02960002,1,-0.137006
9.47,16.13568,0.07737466,0.02945786,1,-0.1348721
9.48,16.20386,0.07701016,0.02931562,1,-0.132145
9.48,16.27203,0.07664567,0.02917337,1,-0.1289109
9.48,16.3402,0.07628118,0.02903113,1,-0.1252556
9.48,16.40833,0.07591689,0.02888897,1,-0.1212162
9.48,16.55857,0.07555684,0.02874673,1,-0.1167807
9.48,16.7088,0.07519679,0.02860449,1,-0.1121304
9.48,16.85895,0.07483695,0.02846233,1,-0.1074642
9.49,17.00918,0.0744769,0.02832009,1,-0.1029991
9.49,17.15942,0.07411684,0.02817785,1,-0.09895174
9.49,17.30966,0.07375679,0.02803561,1,-0.09554608
9.49,17.41002,0.07340026,0.02789344,1,-0.09302671
9.49,17.49385,0.07304462,0.02775118,1,-0.09146966
9.49,17.57769,0.07268898,0.02760893,1,-0.09084748
9.50,17.66147,0.07233355,0.02746675,1,-0.09099094
9.50,17.7453,0.07197791,0.0273245,1,-0.09173083
9.50,17.82913,0.07162227,0.02718224,1,-0.09289785
9.50,17.87971,0.07145577,0.02711119,1,-0.09422616
9.50,17.89711,0.07147795,0.02711118,1,-0.09541424
9.50,17.91452,0.07150014,0.02711117,1,-0.09612501
9.51,17.93192,0.07152233,0.02711115,1,-0.09625001
9.51,17.94932,0.07154451,0.02711114,1,-0.09568086
9.51,17.96672,0.07156669,0.02711112,1,-0.09430908
9.51,17.96824,0.07173018,0.02716451,0.9999989,-0.09211056
9.51,17.92213,0.0723169,0.02737786,0.9999945,-0.08918371
9.51,17.87605,0.07290326,0.02759109,0.99999,-0.0859108
9.52,17.82995,0.07348997,0.02780444,0.9999856,-0.08273822
9.52,17.78385,0.07407668,0.02801779,0.9999811,-0.08013421
9.52,17.73775,0.0746634,0.02823114,0.9999767,-0.07856694
9.52,17.69167,0.07524976,0.02844436,0.9999722,-0.07852235
9.52,17.56227,0.0762099,0.02879997,0.9999633,-0.08050413
9.52,17.43286,0.07717004,0.02915557,0.9999545,-0.0845586
9.52,17.30353,0.0781296,0.02951097,0.9999456,-0.09052703
9.53,17.17413,0.07908974,0.02986657,0.9999367,-0.09804597
9.53,17.04472,0.08004988,0.03022218,0.9999278,-0.1067517
9.53,16.91532,0.08101002,0.03057779,0.9999189,-0.1162334
9.53,16.72408,0.08224951,0.03103982,0.9999067,-0.1259381
9.53,16.51209,0.08358303,0.03153767,0.9998934,-0.1351845
9.53,16.30011,0.08491656,0.03203552,0.99988,-0.1433169
9.54,16.08825,0.08624929,0.03253307,0.9998667,-0.1498869
9.54,15.87626,0.08758282,0.03303092,0.9998534,-0.1544465
9.54,15.66427,0.08891635,0.03352877,0.99984,-0.1565472
9.54,15.41098,0.09043664,0.03409777,0.9998245,-0.1559696
9.54,15.11656,0.0921427,0.03473754,0.9998066,-0.1529042
9.54,14.82196,0.09384977,0.03537769,0.9997889,-0.147951
9.55,14.52736,0.09555685,0.03601784,0.9997711,-0.1416139
9.55,14.23275,0.09726392,0.036658,0.9997533,-0.1343967
9.55,13.93833,0.09896998,0.03729777,0.9997355,-0.1268034
9.55,13.65048,0.1007705,0.03797351,0.9997166,-0.119402
9.55,13.38284,0.1028508,0.03875584,0.9996944,-0.1126441
9.55,13.11536,0.1049298,0.03953771,0.9996722,-0.106567
9.56,12.84773,0.1070101,0.04032005,0.99965,-0.1014395
9.56,12.58009,0.1090904,0.04110238,0.9996278,-0.09760818
9.56,12.31245,0.1111707,0.04188471,0.9996055,-0.09541949
9.56,12.04498,0.1132498,0.04266658,0.9995834,-0.09501497
9.56,11.81164,0.1155168,0.04352004,0.9995567,-0.09633113
9.56,11.5783,0.1177838,0.0443735,0.99953,-0.09949759
9.56,11.3451,0.1200494,0.04522646,0.9995034,-0.1045123
9.57,11.11176,0.1223164,0.04607992,0.9994767,-0.1112418
9.57,10.87842,0.1245835,0.04693339,0.99945,-0.1195525
9.57,10.64508,0.1268505,0.04778685,0.9994233,-0.1293799
9.57,10.44373,0.1289762,0.04858648,0.9994,-0.1408668
9.57,10.25287,0.1310565,0.04936882,0.9993778,-0.153692
9.57,10.06202,0.1331368,0.05015116,0.9993556,-0.1673688
9.58,9.871159,0.1352171,0.0509335,0.9993333,-0.1813788
9.58,9.680414,0.1372962,0.05171538,0.9993111,-0.1952035
9.58,9.489556,0.1393765,0.05249772,0.9992889,-0.2083249
9.58,9.332885,0.141268,0.05320897,0.9992689,-0.220128
9.58,9.210473,0.1429696,0.05384874,0.9992511,-0.2302609
9.58,9.087988,0.1446722,0.05448889,0.9992334,-0.2386352
9.59,8.965503,0.1463749,0.05512904,0.9992156,-0.2449824
9.59,8.843018,0.1480775,0.0557692,0.9991978,-0.2490339
9.59,8.720605,0.1497791,0.05640897,0.9991801,-0.2505214
9.59,8.608652,0.1513871,0.0570135,0.9991634,-0.2494085
9.59,8.528249,0.1527117,0.05751135,0.99915,-0.2457574
9.59,8.447892,0.1540356,0.05800891,0.9991367,-0.2396936
9.60,8.367488,0.1553602,0.05850675,0.9991233,-0.2314709
9.60,8.287084,0.1566849,0.0590046,0.99911,-0.2213853
9.60,8.20668,0.1580095,0.05950245,0.9990966,-0.2097331
9.60,8.126324,0.1593333,0.06,0.9990833,-0.1966789
9.60,8.107778,0.1604668,0.06043117,0.9990744,-0.1822559
9.60,8.089231,0.1616003,0.06086235,0.9990655,-0.1668566
9.60,8.070684,0.1627338,0.06129352,0.9990566,-0.1508972
9.61,8.05215,0.1638666,0.06172444,0.9990478,-0.1348167
9.61,8.033603,0.1650001,0.06215562,0.9990389,-0.1190538
9.61,8.015057,0.1661336,0.06258678,0.99903,-0.1040371
9.61,8.016719,0.1672664,0.06302103,0.9990245,-0.09016334
9.61,8.025113,0.1683999,0.06345664,0.99902,-0.07757322
9.61,8.033507,0.1695334,0.06389225,0.9990156,-0.06637444
9.62,8.041902,0.1706669,0.06432787,0.9990111,-0.05683154
9.62,8.050291,0.1717997,0.06476322,0.9990067,-0.04920891
9.62,8.058685,0.1729331,0.06519883,0.9990022,-0.04377102
9.62,8.070136,0.1740667,0.06563668,0.999,-0.04060254
