Depth,Gamma,K,U,TH,MagSusc
2.21,30.4350,0.0947,1.7108,0.9980,-0.0124
2.21,30.5509,0.0907,1.6916,0.9980,-0.0196
2.21,31.0146,0.0776,1.6262,0.9980,-0.0212
2.21,31.4782,0.0645,1.5608,0.9980,-0.0214
2.22,29.8167,0.0832,1.7402,0.9980,-0.0106
2.22,30.0640,0.0899,1.7365,0.9980,0.0141
2.22,30.3114,0.0966,1.7328,0.9980,0.0387
2.22,30.4350,0.0995,1.7292,0.9980,0.0430
2.22,30.4350,0.0986,1.7255,0.9980,0.0337
2.22,30.4350,0.0976,1.7218,0.9980,0.0222
2.23,29.0746,0.0630,1.7512,0.9980,-0.0845
2.23,29.3219,0.0698,1.7476,0.9980,-0.0599
2.23,29.5693,0.0765,1.7439,0.9980,-0.0352
2.23,28.4298,0.0693,1.7236,1.0502,-0.0986
2.23,26.5900,0.1144,1.6018,1.2595,-0.0810
2.23,24.7502,0.1595,1.4801,1.4688,-0.0634
2.24,22.9104,0.2046,1.3583,1.6781,-0.0458
2.24,21.0706,0.2498,1.2365,1.8874,-0.0282
2.24,19.2308,0.2949,1.1148,2.0967,-0.0106
2.24,17.3913,0.3400,0.9930,2.3060,0.0055
2.24,17.3912,0.3398,0.9930,2.3060,0.0169
2.24,17.3912,0.3397,0.9930,2.3060,0.0268
2.24,17.3911,0.3395,0.9930,2.3060,0.0368
2.25,20.4943,0.3051,0.9948,2.2998,0.1544
2.25,19.3658,0.3174,0.9941,2.3021,0.1233
2.25,18.2373,0.3298,0.9935,2.3043,0.0923
2.25,17.3911,0.3394,0.9930,2.3060,0.0467
2.25,17.3911,0.3392,0.9930,2.3060,0.0566
2.25,17.3910,0.3390,0.9930,2.3060,0.0692
2.26,25.6879,0.2620,0.9970,2.2920,0.2595
2.26,28.1769,0.2620,0.9970,2.2920,0.2524
2.26,30.6658,0.2620,0.9970,2.2920,0.2454
2.26,23.8795,0.2682,0.9967,2.2931,0.2451
2.26,22.7510,0.2805,0.9960,2.2954,0.2164
2.26,21.6227,0.2928,0.9954,2.2976,0.1854
2.27,33.1548,0.2620,0.9970,2.2920,0.2384
2.27,35.6437,0.2620,0.9970,2.2920,0.2313
2.27,38.1326,0.2620,0.9970,2.2920,0.2243
2.27,40.0000,0.2620,0.9970,2.2920,0.2237
2.27,40.0000,0.2620,0.9970,2.2920,0.2426
2.27,40.0000,0.2620,0.9970,2.2920,0.2615
2.28,40.0000,0.2620,0.9970,2.2920,0.2803
2.28,40.0000,0.2620,0.9970,2.2920,0.2992
2.28,40.0000,0.2620,0.9970,2.2920,0.3181
2.28,40.0000,0.2620,0.9970,2.2920,0.3276
2.28,38.4694,0.2620,0.9970,2.2920,0.3058
2.28,36.9390,0.2620,0.9970,2.2920,0.2746
2.28,35.4086,0.2620,0.9970,2.2920,0.2434
2.29,33.8784,0.2620,0.9970,2.2920,0.2122
2.29,32.3481,0.2620,0.9970,2.2920,0.1810
2.29,30.8177,0.2620,0.9970,2.2920,0.1582
2.29,30.1741,0.2620,0.9970,2.2920,0.1691
2.29,29.8263,0.2620,0.9970,2.2920,0.2053
2.29,29.4785,0.2620,0.9970,2.2920,0.2414
2.3,29.1306,0.2620,0.9970,2.2920,0.2776
2.3,28.7828,0.2620,0.9970,2.2920,0.3137
2.3,28.4349,0.2620,0.9970,2.2920,0.3465
2.3,28.2610,0.2620,0.9970,2.2920,0.3588
2.3,28.2610,0.2620,0.9970,2.2920,0.3404
2.3,28.2610,0.2620,0.9970,2.2920,0.3220
2.31,28.2610,0.2620,0.9970,2.2920,0.3036
2.31,28.2610,0.2620,0.9970,2.2920,0.2852
2.31,28.2610,0.2620,0.9970,2.2920,0.2668
2.31,28.1085,0.2651,0.9968,2.2926,0.2491
2.31,27.4977,0.2774,0.9962,2.2948,0.2336
2.31,26.8870,0.2897,0.9956,2.2970,0.2181
2.32,26.2763,0.3020,0.9949,2.2993,0.2026
2.32,25.6655,0.3144,0.9943,2.3015,0.1871
2.32,25.0548,0.3267,0.9936,2.3038,0.1715
2.32,24.4441,0.3390,0.9930,2.3060,0.1577
2.32,27.6445,0.3390,0.9930,2.3060,0.1498
2.32,30.8445,0.3390,0.9930,2.3060,0.1435
2.32,34.0445,0.3390,0.9930,2.3060,0.1373
2.33,37.2444,0.3390,0.9930,2.3060,0.1310
2.33,40.4439,0.3390,0.9930,2.3060,0.1248
2.33,43.6439,0.3390,0.9930,2.3060,0.1210
2.33,44.4440,0.3390,0.9930,2.3060,0.1267
2.33,44.4440,0.3390,0.9930,2.3060,0.1397
2.33,44.4440,0.3390,0.9930,2.3060,0.1526
2.34,44.4440,0.3390,0.9930,2.3060,0.1656
2.34,44.4440,0.3390,0.9930,2.3060,0.1786
2.34,44.4440,0.3390,0.9930,2.3060,0.1916
2.34,43.8451,0.3390,0.9930,2.3060,0.2054
2.34,42.6474,0.3390,0.9930,2.3060,0.2201
2.34,41.4495,0.3390,0.9930,2.3060,0.2348
2.35,40.2516,0.3390,0.9930,2.3060,0.2495
2.35,39.0537,0.3390,0.9930,2.3060,0.2642
2.35,37.8558,0.3390,0.9930,2.3060,0.2790
2.35,36.9010,0.3366,0.9930,2.3072,0.2877
2.35,36.6768,0.3270,0.9930,2.3122,0.2784
2.35,36.4527,0.3174,0.9930,2.3172,0.2691
2.36,36.2285,0.3078,0.9930,2.3221,0.2598
2.36,36.0044,0.2982,0.9930,2.3271,0.2506
2.36,35.7802,0.2886,0.9930,2.3320,0.2413
2.36,35.5560,0.2790,0.9930,2.3370,0.2316
2.36,35.5560,0.2694,0.9930,2.3420,0.2206
2.36,35.5560,0.2598,0.9930,2.3469,0.2093
2.36,35.5560,0.2502,0.9930,2.3519,0.1979
2.37,35.5560,0.2406,0.9930,2.3568,0.1866
2.37,35.5560,0.2310,0.9930,2.3618,0.1752
2.37,35.5560,0.2214,0.9930,2.3668,0.1663
2.37,32.8546,0.2190,0.9930,2.3680,0.1670
2.37,29.2525,0.2190,0.9930,2.3680,0.1750
2.37,25.6505,0.2190,0.9930,2.3680,0.1830
2.38,22.0484,0.2190,0.9930,2.3680,0.1910
2.38,18.4464,0.2190,0.9930,2.3680,0.1990
2.38,14.8443,0.2190,0.9930,2.3680,0.2059
2.38,15.9102,0.2238,0.9930,2.3655,0.2063
2.38,21.6456,0.2334,0.9930,2.3606,0.1968
2.38,27.3800,0.2430,0.9930,2.3556,0.1874
2.39,33.1154,0.2526,0.9930,2.3506,0.1780
2.39,38.8507,0.2622,0.9930,2.3457,0.1685
2.39,44.5860,0.2718,0.9930,2.3407,0.1591
2.39,48.8890,0.2790,0.9930,2.3370,0.1480
2.39,48.8890,0.2790,0.9930,2.3370,0.1322
2.39,48.8890,0.2790,0.9930,2.3370,0.1164
2.4,48.8890,0.2790,0.9930,2.3370,0.1005
2.4,48.8890,0.2790,0.9930,2.3370,0.0847
2.4,48.8890,0.2790,0.9930,2.3370,0.0688
2.4,48.8890,0.2790,0.9930,2.3370,0.0592
2.4,46.2839,0.2790,0.9930,2.3370,0.0703
2.4,43.6792,0.2790,0.9930,2.3370,0.0875
2.4,41.0745,0.2790,0.9930,2.3370,0.1048
2.41,38.4697,0.2790,0.9930,2.3370,0.1221
2.41,35.8650,0.2790,0.9930,2.3370,0.1394
2.41,33.2603,0.2790,0.9930,2.3370,0.1566
2.41,33.7631,0.2718,0.9930,2.3407,0.1737
2.41,35.3009,0.2622,0.9930,2.3457,0.1907
2.41,36.8389,0.2526,0.9930,2.3506,0.2076
2.42,38.3769,0.2430,0.9930,2.3556,0.2246
2.42,39.9149,0.2334,0.9930,2.3606,0.2416
2.42,41.4529,0.2238,0.9930,2.3655,0.2570
2.42,42.2220,0.2191,0.9930,2.3680,0.2633
2.42,42.2220,0.2192,0.9930,2.3680,0.2560
2.42,42.2220,0.2194,0.9930,2.3680,0.2486
2.43,42.2220,0.2196,0.9930,2.3680,0.2412
2.43,42.2220,0.2197,0.9930,2.3680,0.2339
2.43,42.2220,0.2199,0.9930,2.3680,0.2265
2.43,41.9248,0.2255,0.9928,2.3672,0.2170
2.43,40.7345,0.2476,0.9922,2.3642,0.2010
2.43,39.5443,0.2697,0.9916,2.3612,0.1850
2.44,38.3541,0.2918,0.9909,2.3581,0.1690
2.44,37.1638,0.3138,0.9903,2.3551,0.1530
2.44,35.9736,0.3359,0.9896,2.3520,0.1370
2.44,34.7830,0.3580,0.9890,2.3490,0.1262
2.44,37.3945,0.3482,0.9890,2.3541,0.1328
2.44,40.0071,0.3385,0.9890,2.3592,0.1447
2.44,42.6198,0.3287,0.9890,2.3644,0.1565
2.45,45.2324,0.3190,0.9890,2.3695,0.1684
2.45,47.8451,0.3092,0.9890,2.3746,0.1802
2.45,50.4577,0.2994,0.9890,2.3797,0.1874
2.45,51.1107,0.2897,0.9890,2.3848,0.1762
2.45,51.1107,0.2799,0.9890,2.3900,0.1511
2.45,51.1108,0.2702,0.9890,2.3951,0.1259
2.46,51.1108,0.2604,0.9890,2.4002,0.1008
2.46,51.1109,0.2506,0.9890,2.4053,0.0757
2.46,51.1110,0.2409,0.9890,2.4104,0.0521
2.46,48.7616,0.2194,0.9808,2.2999,0.0379
2.46,44.0621,0.1861,0.9645,2.0737,0.0378
2.46,39.3626,0.1528,0.9482,1.8474,0.0376
2.47,34.6631,0.1195,0.9319,1.6212,0.0374
2.47,29.9636,0.0862,0.9156,1.3949,0.0373
2.47,25.2648,0.0530,0.8992,1.1687,0.0371
2.47,22.3799,0.0281,0.8866,0.9990,0.0382
2.47,24.9461,0.0284,0.8852,0.9990,0.0432
2.47,27.5123,0.0287,0.8838,0.9990,0.0482
2.48,30.0786,0.0290,0.8823,0.9990,0.0531
2.48,32.6448,0.0294,0.8809,0.9990,0.0581
2.48,35.2110,0.0297,0.8794,0.9990,0.0630
2.48,37.7780,0.0300,0.8780,0.9990,0.0699
2.48,37.7780,0.0423,0.8126,0.9990,0.0829
2.48,37.7780,0.0546,0.7471,0.9990,0.0977
2.48,37.7780,0.0670,0.6817,0.9990,0.1126
2.49,37.7780,0.0793,0.6163,0.9990,0.1275
2.49,37.7780,0.0916,0.5508,0.9990,0.1424
2.49,37.7780,0.1039,0.4854,0.9990,0.1569
2.49,37.4186,0.1070,0.4690,0.9990,0.1700
2.49,36.9394,0.1070,0.4690,0.9990,0.1820
2.49,36.4602,0.1070,0.4690,0.9990,0.1940
2.5,27.9812,0.0770,0.6290,0.9990,0.2472
2.5,30.7020,0.0890,0.5650,0.9990,0.2427
2.5,33.4228,0.1010,0.5010,0.9990,0.2382
2.5,35.9810,0.1070,0.4690,0.9990,0.2060
2.5,35.5018,0.1070,0.4690,0.9990,0.2180
2.5,35.0226,0.1070,0.4690,0.9990,0.2295
2.51,17.7780,0.0759,0.8856,0.9986,0.2626
2.51,17.7780,0.0564,0.8782,0.9988,0.2632
2.51,17.7780,0.0369,0.8708,0.9990,0.2638
2.51,19.8189,0.0410,0.8210,0.9990,0.2606
2.51,22.5397,0.0530,0.7570,0.9990,0.2562
2.51,25.2605,0.0650,0.6930,0.9990,0.2517
2.52,23.8529,0.2130,0.9376,0.9975,0.1832
2.52,21.8279,0.1934,0.9300,0.9977,0.2088
2.52,19.8027,0.1737,0.9225,0.9978,0.2344
2.52,17.7780,0.1540,0.9150,0.9980,0.2553
2.52,17.7780,0.1345,0.9076,0.9982,0.2606
2.52,17.7780,0.1150,0.9003,0.9983,0.2613
2.52,17.7780,0.0954,0.8929,0.9985,0.2619
2.53,30.7323,0.2770,0.9620,0.9970,0.0824
2.53,30.6241,0.2770,0.9620,0.9970,0.0888
2.53,30.5159,0.2770,0.9620,0.9970,0.0952
2.53,29.9286,0.2721,0.9601,0.9970,0.1088
2.53,27.9034,0.2524,0.9526,0.9972,0.1320
2.53,25.8781,0.2327,0.9451,0.9974,0.1576
2.54,31.1110,0.2770,0.9620,0.9970,0.0654
2.54,31.1110,0.2770,0.9620,0.9970,0.0763
2.54,31.1110,0.2770,0.9620,0.9970,0.0872
2.54,31.0569,0.2770,0.9620,0.9970,0.0643
2.54,30.9487,0.2770,0.9620,0.9970,0.0696
2.54,30.8405,0.2770,0.9620,0.9970,0.0760
2.55,31.1110,0.2770,0.9620,0.9970,0.0981
2.55,31.1110,0.2770,0.9620,0.9970,0.1090
2.55,31.1110,0.2770,0.9620,0.9970,0.1198
2.55,30.8232,0.2770,0.9620,0.9970,0.1274
2.55,29.6715,0.2770,0.9620,0.9970,0.1250
2.55,28.5200,0.2770,0.9620,0.9970,0.1226
2.56,27.3684,0.2770,0.9620,0.9970,0.1202
2.56,26.2167,0.2770,0.9620,0.9970,0.1178
2.56,25.0650,0.2770,0.9620,0.9970,0.1154
2.56,23.9130,0.2770,0.9620,0.9970,0.1096
2.56,25.0644,0.2770,0.9620,0.9970,0.0927
2.56,26.2162,0.2770,0.9620,0.9970,0.0724
2.56,27.3679,0.2770,0.9620,0.9970,0.0521
2.57,31.1109,0.3298,0.9818,0.9970,-0.0298
2.57,31.1109,0.3106,0.9746,0.9970,-0.0241
2.57,31.1109,0.2914,0.9674,0.9970,-0.0183
2.57,28.5197,0.2770,0.9620,0.9970,0.0317
2.57,29.6713,0.2770,0.9620,0.9970,0.0114
2.57,30.8230,0.2770,0.9620,0.9970,-0.0071
2.58,36.9272,0.4450,1.0254,0.9966,-0.0852
2.58,34.6007,0.4258,1.0180,0.9968,-0.0711
2.58,32.2741,0.4066,1.0107,0.9969,-0.0570
2.58,31.1110,0.3874,1.0034,0.9970,-0.0476
2.58,31.1110,0.3682,0.9962,0.9970,-0.0414
2.58,31.1109,0.3490,0.9890,0.9970,-0.0356
2.59,38.0175,0.5609,1.0696,0.9960,-0.1096
2.59,41.4108,0.5414,1.0622,0.9960,-0.1222
2.59,44.8041,0.5219,1.0548,0.9960,-0.1348
2.59,43.9068,0.5026,1.0475,0.9961,-0.1274
2.59,41.5803,0.4834,1.0401,0.9963,-0.1134
2.59,39.2537,0.4642,1.0328,0.9964,-0.0993
2.6,24.4440,0.6390,1.0990,0.9960,-0.0623
2.6,24.4440,0.6390,1.0990,0.9960,-0.0641
2.6,24.4440,0.6390,1.0990,0.9960,-0.0692
2.6,24.4440,0.6390,1.0990,0.9960,-0.0744
2.6,27.8383,0.6195,1.0916,0.9960,-0.0716
2.6,31.2315,0.6000,1.0843,0.9960,-0.0843
2.6,34.6248,0.5804,1.0769,0.9960,-0.0969
2.61,24.4440,0.6390,1.0990,0.9960,-0.0795
2.61,24.4440,0.6390,1.0990,0.9960,-0.0846
2.61,24.4440,0.6390,1.0990,0.9960,-0.0895
2.61,25.9458,0.6318,1.0964,0.9960,-0.0933
2.61,27.9478,0.6222,1.0928,0.9960,-0.0963
2.61,29.9499,0.6126,1.0893,0.9960,-0.0994
2.62,31.9520,0.6030,1.0858,0.9960,-0.1024
2.62,33.9541,0.5934,1.0823,0.9960,-0.1054
2.62,35.9561,0.5838,1.0788,0.9960,-0.1073
2.62,36.4893,0.5790,1.0770,0.9960,-0.1022
2.62,35.5539,0.5790,1.0770,0.9960,-0.0865
2.62,34.6187,0.5790,1.0770,0.9960,-0.0708
2.63,33.6833,0.5790,1.0770,0.9960,-0.0551
2.63,32.7480,0.5790,1.0770,0.9960,-0.0394
2.63,31.8126,0.5790,1.0770,0.9960,-0.0238
2.63,31.1110,0.5790,1.0770,0.9960,-0.0058
2.63,31.1110,0.5790,1.0770,0.9960,0.0192
2.63,31.1110,0.5790,1.0770,0.9960,0.0441
2.64,31.1110,0.5790,1.0770,0.9960,0.0691
2.64,31.1110,0.5790,1.0770,0.9960,0.0941
2.64,31.1110,0.5790,1.0770,0.9960,0.1190
2.64,31.1110,0.5790,1.0770,0.9960,0.1351
2.64,29.9596,0.5790,1.0770,0.9960,0.1213
2.64,28.8079,0.5790,1.0770,0.9960,0.0986
2.64,27.6562,0.5790,1.0770,0.9960,0.0759
2.65,26.5044,0.5790,1.0770,0.9960,0.0531
2.65,25.3527,0.5790,1.0770,0.9960,0.0304
2.65,24.2010,0.5790,1.0770,0.9960,0.0085
2.65,24.5105,0.5717,1.0741,0.9960,-0.0105
2.65,25.3066,0.5619,1.0703,0.9960,-0.0271
2.65,26.1027,0.5522,1.0664,0.9960,-0.0437
2.66,26.8987,0.5424,1.0626,0.9960,-0.0604
2.66,27.6948,0.5326,1.0588,0.9960,-0.0770
2.66,28.4909,0.5229,1.0549,0.9960,-0.0905
2.66,28.8889,0.5131,1.0512,0.9961,-0.0851
2.66,28.8889,0.5034,1.0475,0.9962,-0.0511
2.66,28.8889,0.4936,1.0438,0.9964,-0.0172
2.67,28.8890,0.4838,1.0401,0.9966,0.0167
2.67,28.8890,0.4741,1.0364,0.9967,0.0506
2.67,28.8890,0.4643,1.0328,0.9969,0.0846
2.67,29.0667,0.4570,1.0300,0.9970,0.1066
2.67,29.7777,0.4570,1.0300,0.9970,0.0932
2.67,30.4888,0.4570,1.0300,0.9970,0.0798
2.68,31.1998,0.4570,1.0300,0.9970,0.0663
2.68,31.9108,0.4570,1.0300,0.9970,0.0529
2.68,32.6219,0.4570,1.0300,0.9970,0.0394
2.68,33.3330,0.4570,1.0300,0.9970,0.0260
2.68,33.9127,0.4981,1.0242,1.1846,0.0127
2.68,34.4925,0.5392,1.0185,1.3723,-0.0005
2.68,35.0723,0.5803,1.0127,1.5600,-0.0138
2.69,35.6522,0.6215,1.0070,1.7477,-0.0271
2.69,36.2320,0.6626,1.0012,1.9353,-0.0404
2.69,36.8119,0.7037,0.9954,2.1230,-0.0487
2.69,36.9570,0.7449,0.9921,2.4716,-0.0370
2.69,36.9570,0.7862,0.9895,2.8738,-0.0103
2.69,36.9570,0.8275,0.9870,3.2760,0.0165
2.7,36.9570,0.8688,0.9844,3.6783,0.0432
2.7,36.9570,0.9101,0.9818,4.0806,0.0699
2.7,36.9570,0.9514,0.9793,4.4828,0.0933
2.7,37.3783,0.9780,0.9777,4.6850,0.0968
2.7,38.2207,0.9900,0.9770,4.6871,0.0704
2.7,39.0631,1.0020,0.9764,4.6892,0.0440
2.71,39.9055,1.0140,0.9758,4.6913,0.0176
2.71,40.7478,1.0260,0.9751,4.6933,-0.0088
2.71,41.5901,1.0380,0.9745,4.6954,-0.0352
2.71,42.2722,1.0470,0.9740,4.6970,-0.0483
2.71,42.4732,1.0470,0.9740,4.6970,-0.0216
2.71,42.6741,1.0470,0.9740,4.6970,0.0051
2.72,42.8751,1.0470,0.9740,4.6970,0.0318
2.72,43.0761,1.0470,0.9740,4.6970,0.0585
2.72,43.2770,1.0470,0.9740,4.6970,0.0853
2.72,43.4780,1.0470,0.9740,4.6970,0.1050
2.72,43.4780,1.0470,0.9740,4.6970,0.1014
2.72,43.4780,1.0470,0.9740,4.6970,0.0909
2.72,43.4780,1.0470,0.9740,4.6970,0.0803
2.73,43.4780,1.0470,0.9740,4.6970,0.0698
2.73,43.4780,1.0470,0.9740,4.6970,0.0592
2.73,43.4780,1.0470,0.9740,4.6970,0.0502
2.73,43.8605,1.0614,0.9740,4.6894,0.0477
2.73,44.3708,1.0806,0.9740,4.6794,0.0499
2.73,44.8811,1.0998,0.9740,4.6693,0.0522
2.74,45.3913,1.1190,0.9740,4.6592,0.0544
2.74,45.9016,1.1382,0.9740,4.6491,0.0566
2.74,46.4118,1.1574,0.9740,4.6390,0.0579
2.74,46.7597,1.1621,0.9740,4.6366,0.0530
2.74,46.9451,1.1524,0.9740,4.6417,0.0389
2.74,47.1306,1.1426,0.9740,4.6468,0.0248
2.75,47.3160,1.1328,0.9740,4.6519,0.0107
2.75,47.5015,1.1231,0.9740,4.6570,-0.0034
2.75,47.6869,1.1133,0.9740,4.6622,-0.0174
2.75,47.8260,1.1035,0.9740,4.6673,-0.0286
2.75,47.8260,1.0936,0.9740,4.6724,-0.0312
2.75,47.8260,1.0837,0.9740,4.6775,-0.0338
2.76,47.8260,1.0738,0.9740,4.6826,-0.0363
2.76,47.8260,1.0638,0.9740,4.6878,-0.0389
2.76,47.8260,1.0539,0.9740,4.6929,-0.0414
2.76,47.8260,1.0440,0.9740,4.6980,-0.0429
2.76,45.8631,1.0440,0.9740,4.6980,-0.0408
2.76,43.8999,1.0440,0.9740,4.6980,-0.0376
2.76,41.9370,1.0440,0.9740,4.6980,-0.0344
2.77,39.9738,1.0440,0.9740,4.6980,-0.0312
2.77,38.0106,1.0440,0.9740,4.6980,-0.0280
2.77,36.0475,1.0440,0.9740,4.6980,-0.0229
2.77,35.5560,1.0440,0.9740,4.6980,-0.0103
2.77,35.5560,1.0440,0.9740,4.6980,0.0079
2.77,35.5560,1.0440,0.9740,4.6980,0.0261
2.78,35.5560,1.0440,0.9740,4.6980,0.0444
2.78,35.5560,1.0440,0.9740,4.6980,0.0626
2.78,35.5560,1.0440,0.9740,4.6980,0.0800
2.78,38.6250,1.0440,0.9740,4.6980,0.0923
2.78,44.7621,1.0440,0.9740,4.6980,0.0970
2.78,50.8992,1.0440,0.9740,4.6980,0.1016
2.79,57.0363,1.0440,0.9740,4.6980,0.1062
2.79,63.1733,1.0440,0.9740,4.6980,0.1109
2.79,69.3104,1.0440,0.9740,4.6980,0.1155
2.79,73.6231,1.0440,0.9740,4.6980,0.1162
2.79,72.4639,1.0440,0.9740,4.6980,0.1048
2.79,71.3046,1.0440,0.9740,4.6980,0.0934
2.8,70.1452,1.0440,0.9740,4.6980,0.0821
2.8,68.9859,1.0440,0.9740,4.6980,0.0707
2.8,67.8265,1.0440,0.9740,4.6980,0.0594
2.8,66.6670,1.0440,0.9740,4.6980,0.0540
2.8,66.6670,1.0250,0.9740,4.7081,0.0686
2.8,66.6670,1.0059,0.9740,4.7182,0.0893
2.8,66.6670,0.9869,0.9740,4.7282,0.1099
2.81,66.6670,0.9678,0.9740,4.7383,0.1305
2.81,66.6670,0.9488,0.9740,4.7484,0.1512
2.81,66.6670,0.9298,0.9740,4.7585,0.1662
2.81,64.6677,0.9106,0.9739,4.7686,0.1584
2.81,62.0008,0.8914,0.9737,4.7786,0.1336
2.81,59.3339,0.8722,0.9736,4.7887,0.1088
2.82,56.6670,0.8530,0.9734,4.7988,0.0840
2.82,54.0001,0.8338,0.9732,4.8089,0.0592
2.82,51.3333,0.8146,0.9731,4.8190,0.0353
2.82,48.1335,0.8057,0.9716,5.0309,0.0165
2.82,44.4001,0.8072,0.9689,5.4447,0.0054
2.82,40.6668,0.8086,0.9662,5.8584,-0.0056
2.83,36.9335,0.8100,0.9635,6.2722,-0.0166
2.83,33.2002,0.8115,0.9608,6.6859,-0.0277
2.83,29.4669,0.8129,0.9580,7.0997,-0.0387
2.83,26.6670,0.8360,0.9564,7.3985,-0.0204
2.83,26.6670,0.8262,0.9562,7.4036,-0.0322
2.83,26.6670,0.8164,0.9560,7.4087,-0.0440
2.84,26.6670,0.8750,0.9570,7.3780,0.0214
2.84,31.4431,0.8849,0.9570,7.3729,0.0091
2.84,36.2198,0.8948,0.9570,7.3678,-0.0088
2.84,40.9966,0.9048,0.9570,7.3626,-0.0267
2.84,26.6670,0.8652,0.9568,7.3831,0.0152
2.84,26.6670,0.8555,0.9567,7.3882,0.0033
2.84,26.6670,0.8457,0.9565,7.3934,-0.0085
2.85,45.7734,0.9147,0.9570,7.3575,-0.0447
2.85,50.5494,0.9246,0.9570,7.3524,-0.0626
2.85,55.3262,0.9345,0.9570,7.3473,-0.0766
2.85,58.0055,0.9442,0.9570,7.3423,-0.0749
2.85,59.9843,0.9538,0.9570,7.3373,-0.0615
2.85,61.9632,0.9634,0.9570,7.3324,-0.0480
2.86,63.9420,0.9730,0.9570,7.3274,-0.0346
2.86,65.9209,0.9826,0.9570,7.3224,-0.0212
2.86,67.8997,0.9922,0.9570,7.3175,-0.0083
2.86,68.8887,1.0019,0.9570,7.3124,0.0014
2.86,68.8888,1.0116,0.9570,7.3073,0.0062
2.86,68.8888,1.0214,0.9570,7.3022,0.0110
2.87,62.0889,1.0800,0.9574,7.2711,0.0488
2.87,65.1111,1.0702,0.9572,7.2764,0.0400
2.87,68.1333,1.0604,0.9570,7.2817,0.0312
2.87,68.8889,1.0312,0.9570,7.2971,0.0158
2.87,68.8889,1.0409,0.9570,7.2920,0.0206
2.87,68.8890,1.0507,0.9570,7.2868,0.0254
2.88,50.0000,1.1190,0.9580,7.2500,0.0753
2.88,49.4668,1.1478,0.9580,7.2350,0.0466
2.88,48.9335,1.1766,0.9580,7.2199,0.0091
2.88,48.4003,1.2054,0.9580,7.2049,-0.0283
2.88,53.0227,1.1092,0.9578,7.2553,0.0752
2.88,56.0449,1.0995,0.9577,7.2606,0.0664
2.88,59.0667,1.0897,0.9575,7.2658,0.0576
2.89,46.6670,1.3782,0.9584,7.1146,-0.1443
2.89,46.6670,1.3494,0.9583,7.1297,-0.1464
2.89,46.6670,1.3206,0.9581,7.1447,-0.1484
2.89,47.8670,1.2342,0.9580,7.1898,-0.0657
2.89,47.3337,1.2630,0.9580,7.1748,-0.1032
2.89,46.8004,1.2918,0.9580,7.1598,-0.1357
2.9,57.5661,1.4174,0.9622,7.0512,-0.1782
2.9,53.2068,1.4420,0.9609,7.0555,-0.1617
2.9,48.8476,1.4667,0.9596,7.0598,-0.1452
2.9,46.6670,1.4646,0.9589,7.0695,-0.1392
2.9,46.6670,1.4358,0.9588,7.0846,-0.1401
2.9,46.6670,1.4070,0.9586,7.0996,-0.1422
2.91,72.1039,1.2321,0.9728,6.1300,-0.1781
2.91,72.9077,1.2734,0.9702,6.5322,-0.2056
2.91,73.7114,1.3147,0.9676,6.9344,-0.2331
2.91,70.6431,1.3435,0.9660,7.0382,-0.2276
2.91,66.2839,1.3681,0.9648,7.0426,-0.2112
2.91,61.9246,1.3928,0.9635,7.0469,-0.1947
2.92,68.8890,0.9436,0.9907,3.3143,-0.1352
2.92,68.8890,0.9848,0.9881,3.7166,-0.1128
2.92,68.8890,1.0259,0.9856,4.1188,-0.0904
2.92,68.8890,1.0670,0.9830,4.5210,-0.0774
2.92,69.6929,1.1083,0.9804,4.9233,-0.0955
2.92,70.4965,1.1496,0.9779,5.3255,-0.1230
2.92,71.3002,1.1908,0.9753,5.7277,-0.1506
2.93,68.8890,0.8203,0.9984,2.1076,-0.2017
2.93,68.8890,0.8614,0.9958,2.5099,-0.1800
2.93,68.8890,0.9025,0.9932,2.9121,-0.1576
2.93,66.8837,0.8008,0.9207,2.0054,-0.2209
2.93,64.2097,0.7884,0.8162,2.0034,-0.2382
2.93,61.5353,0.7761,0.7117,2.0013,-0.2555
2.94,55.3041,0.6966,0.6748,1.9712,-0.2788
2.94,58.8610,0.7638,0.6072,1.9992,-0.2728
2.94,54.0519,0.7112,0.5432,1.9803,-0.2937
2.94,56.1866,0.7515,0.5028,1.9971,-0.2901
2.94,52.7997,0.7257,0.4117,1.9894,-0.3086
2.94,53.5122,0.7392,0.3983,1.9950,-0.3053
2.95,59.9999,0.6092,1.4643,1.9161,-0.1535
2.95,59.9999,0.6238,1.3326,1.9254,-0.1844
2.95,59.9998,0.6384,1.2009,1.9347,-0.2153
2.95,59.0607,0.6529,1.0693,1.9438,-0.2342
2.95,57.8084,0.6675,0.9378,1.9530,-0.2491
2.95,56.5564,0.6820,0.8063,1.9621,-0.2639
2.96,60.0000,0.5510,1.9910,1.8790,-0.0386
2.96,62.9213,0.5635,1.9272,1.8809,-0.0452
2.96,65.8431,0.5760,1.8633,1.8828,-0.0604
2.96,60.0000,0.5656,1.8593,1.8883,-0.0609
2.96,68.7648,0.5884,1.7995,1.8848,-0.0756
2.96,59.9999,0.5801,1.7276,1.8976,-0.0918
2.96,59.9999,0.5947,1.5960,1.9068,-0.1227
2.97,81.9594,0.6761,1.8023,1.8426,-0.1985
2.97,71.6865,0.6009,1.7357,1.8867,-0.0908
2.97,80.6144,0.6590,1.7258,1.8602,-0.1717
